	id	timeframe	start_sec	end_sec	n_obs	duration_hours	residual_ra_last_mean	residual_ra_last_std	residual_dec_last_mean	residual_dec_last_std	start_dt	end_dt	weight_ra	weight_dec	mean_weight	weight_ra_scaled	weight_dec_scaled	mean_weight_scaled
344	689_nm0007	0	-5.00289077e+07	-5.00289077e+07	1	0.00000000e+00	-6.08209857e-02	1.15015709e-01	-4.44801224e-02	1.18185330e-01	1998-06-01 11:04:52.284918	1998-06-01 11:04:52.284918	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
345	689_nm0007	1	-4.98565682e+07	-4.98565682e+07	1	0.00000000e+00	8.67522162e-02	1.15015709e-01	-2.56357206e-02	1.18185330e-01	1998-06-03 10:57:11.784871	1998-06-03 10:57:11.784871	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
346	689_nm0007	2	-4.97704160e+07	-4.97704160e+07	1	0.00000000e+00	-2.05540126e-02	1.15015709e-01	5.81458077e-02	1.18185330e-01	1998-06-04 10:53:03.984846	1998-06-04 10:53:03.984846	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
347	689_nm0007	3	-4.95119057e+07	-4.95119057e+07	1	0.00000000e+00	5.24309921e-02	1.15015709e-01	1.76314175e-02	1.18185330e-01	1998-06-07 10:41:34.284772	1998-06-07 10:41:34.284772	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
348	689_nm0007	4	-4.94257458e+07	-4.94257458e+07	1	0.00000000e+00	-7.97951655e-03	1.15015709e-01	-1.21272334e-01	1.18185330e-01	1998-06-08 10:37:34.184747	1998-06-08 10:37:34.184747	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
349	689_nm0007	5	-4.88226092e+07	-4.88226092e+07	1	0.00000000e+00	-7.43672290e-03	1.15015709e-01	2.10622417e-01	1.18185330e-01	1998-06-15 10:09:50.784564	1998-06-15 10:09:50.784564	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
350	689_nm0007	6	-4.87364501e+07	-4.87364501e+07	1	0.00000000e+00	5.40559448e-02	1.15015709e-01	8.75737109e-02	1.18185330e-01	1998-06-16 10:05:49.884537	1998-06-16 10:05:49.884537	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
351	689_nm0007	7	-4.85641620e+07	-4.85641620e+07	1	0.00000000e+00	8.48569406e-02	1.15015709e-01	2.18076487e-02	1.18185330e-01	1998-06-18 09:57:17.984484	1998-06-18 09:57:17.984484	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
352	689_nm0007	8	-4.84779934e+07	-4.84779934e+07	1	0.00000000e+00	1.30897975e-01	1.15015709e-01	-1.74261103e-01	1.18185330e-01	1998-06-19 09:53:26.584457	1998-06-19 09:53:26.584457	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
353	689_nm0007	9	-4.83917936e+07	-4.83917936e+07	1	0.00000000e+00	2.22203371e-01	1.15015709e-01	-1.31047288e-01	1.18185330e-01	1998-06-20 09:50:06.384430	1998-06-20 09:50:06.384430	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
354	689_nm0007	10	-4.83057270e+07	-4.83057270e+07	1	0.00000000e+00	-6.63602077e-02	1.15015709e-01	-1.08368932e-01	1.18185330e-01	1998-06-21 09:44:32.984403	1998-06-21 09:44:32.984403	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
355	689_nm0007	11	-4.82195683e+07	-4.82195683e+07	1	0.00000000e+00	-1.22039493e-01	1.15015709e-01	1.38790041e-02	1.18185330e-01	1998-06-22 09:40:31.684376	1998-06-22 09:40:31.684376	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
356	689_nm0007	12	-4.81333177e+07	-4.81333177e+07	1	0.00000000e+00	8.21741971e-02	1.15015709e-01	-7.85598666e-02	1.18185330e-01	1998-06-23 09:38:02.284349	1998-06-23 09:38:02.284349	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
357	689_nm0007	13	-4.78749139e+07	-4.78749139e+07	1	0.00000000e+00	-6.58165236e-02	1.15015709e-01	8.56184971e-02	1.18185330e-01	1998-06-26 09:24:46.084267	1998-06-26 09:24:46.084267	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
358	689_nm0007	14	-4.77887454e+07	-4.77887454e+07	1	0.00000000e+00	1.15908069e-02	1.15015709e-01	-1.09601931e-01	1.18185330e-01	1998-06-27 09:20:54.584240	1998-06-27 09:20:54.584240	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
359	689_nm0007	15	-4.76164085e+07	-4.76164085e+07	1	0.00000000e+00	-8.37202491e-02	1.15015709e-01	4.11224021e-02	1.18185330e-01	1998-06-29 09:13:11.484184	1998-06-29 09:13:11.484184	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
360	689_nm0007	16	-4.75302913e+07	-4.75302913e+07	1	0.00000000e+00	-8.50375481e-02	1.15015709e-01	9.04111935e-02	1.18185330e-01	1998-06-30 09:08:28.684156	1998-06-30 09:08:28.684156	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
361	689_nm0007	17	-4.74440923e+07	-4.74440923e+07	1	0.00000000e+00	-2.05043762e-01	1.15015709e-01	-1.00296148e-01	1.18185330e-01	1998-07-01 09:05:07.684129	1998-07-01 09:05:07.684129	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
362	689_nm0007	18	-4.73579855e+07	-4.73579855e+07	1	0.00000000e+00	1.21263973e-02	1.15015709e-01	-2.85251203e-01	1.18185330e-01	1998-07-02 09:00:14.484100	1998-07-02 09:00:14.484100	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
363	689_nm0007	19	-4.72718173e+07	-4.72718173e+07	1	0.00000000e+00	8.32120260e-02	1.15015709e-01	5.14037048e-02	1.18185330e-01	1998-07-03 08:56:22.684072	1998-07-03 08:56:22.684072	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
364	689_nm0007	20	-4.71856082e+07	-4.71856082e+07	1	0.00000000e+00	-4.06855376e-02	1.15015709e-01	-8.55932844e-02	1.18185330e-01	1998-07-04 08:53:11.784044	1998-07-04 08:53:11.784044	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
365	689_nm0007	21	-4.70994913e+07	-4.70994913e+07	1	0.00000000e+00	-1.10644671e-01	1.15015709e-01	1.32983603e-02	1.18185330e-01	1998-07-05 08:48:28.684016	1998-07-05 08:48:28.684016	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
366	689_nm0007	22	-4.68409873e+07	-4.68409873e+07	1	0.00000000e+00	-1.29229171e-01	1.15015709e-01	-2.09814461e-01	1.18185330e-01	1998-07-08 08:36:52.683931	1998-07-08 08:36:52.683931	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
367	689_nm0007	23	-4.63240519e+07	-4.63240519e+07	1	0.00000000e+00	-6.07519750e-04	1.15015709e-01	-1.58391731e-01	1.18185330e-01	1998-07-14 08:12:28.083761	1998-07-14 08:12:28.083761	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
368	689_nm0007	24	-4.62378841e+07	-4.62378841e+07	1	0.00000000e+00	-9.54277070e-02	1.15015709e-01	-6.47140285e-02	1.18185330e-01	1998-07-15 08:08:35.883733	1998-07-15 08:08:35.883733	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
369	689_nm0007	25	-4.61517267e+07	-4.61517267e+07	1	0.00000000e+00	1.51718230e-01	1.15015709e-01	-1.33374025e-03	1.18185330e-01	1998-07-16 08:04:33.283706	1998-07-16 08:04:33.283706	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
370	689_nm0007	26	-4.60655692e+07	-4.60655692e+07	1	0.00000000e+00	-2.04085142e-03	1.15015709e-01	4.96121623e-02	1.18185330e-01	1998-07-17 08:00:30.783678	1998-07-17 08:00:30.783678	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
371	689_nm0007	27	-4.51178890e+07	-4.51178890e+07	1	0.00000000e+00	1.32768020e-01	1.15015709e-01	-2.09419664e-02	1.18185330e-01	1998-07-28 07:15:10.983385	1998-07-28 07:15:10.983385	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
372	689_nm0007	28	-4.47732080e+07	-4.47732080e+07	1	0.00000000e+00	-1.79909760e-02	1.15015709e-01	-4.42152623e-02	1.18185330e-01	1998-08-01 06:59:51.983282	1998-08-01 06:59:51.983282	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
373	689_nm0007	29	-4.46870505e+07	-4.46870505e+07	1	0.00000000e+00	-1.55956132e-01	1.15015709e-01	-1.58591504e-01	1.18185330e-01	1998-08-02 06:55:49.483256	1998-08-02 06:55:49.483256	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
374	689_nm0007	30	-4.36531068e+07	-4.36531068e+07	1	0.00000000e+00	-2.93774548e-02	1.15015709e-01	7.11560329e-03	1.18185330e-01	1998-08-14 06:08:13.182969	1998-08-14 06:08:13.182969	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
375	689_nm0007	31	-4.35670001e+07	-4.35670001e+07	1	0.00000000e+00	-1.13834492e-01	1.15015709e-01	5.08069508e-04	1.18185330e-01	1998-08-15 06:03:19.882946	1998-08-15 06:03:19.882946	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
376	689_nm0007	32	-4.33946839e+07	-4.33946839e+07	1	0.00000000e+00	-1.53751833e-01	1.15015709e-01	9.66052636e-02	1.18185330e-01	1998-08-17 05:55:16.082904	1998-08-17 05:55:16.082904	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
377	689_nm0007	33	-4.33085771e+07	-4.33085771e+07	1	0.00000000e+00	1.84373955e-02	1.15015709e-01	1.06497171e-01	1.18185330e-01	1998-08-18 05:50:22.882883	1998-08-18 05:50:22.882883	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
378	689_nm0007	34	-4.32223676e+07	-4.32223676e+07	1	0.00000000e+00	4.67208466e-02	1.15015709e-01	-1.44306775e-01	1.18185330e-01	1998-08-19 05:47:12.382862	1998-08-19 05:47:12.382862	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
379	689_nm0007	35	-4.31362196e+07	-4.31362196e+07	1	0.00000000e+00	-5.22622358e-02	1.15015709e-01	7.34443437e-02	1.18185330e-01	1998-08-20 05:43:00.382842	1998-08-20 05:43:00.382842	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
380	689_nm0007	36	-4.26193095e+07	-4.26193095e+07	1	0.00000000e+00	4.14359160e-02	1.15015709e-01	1.15136095e-01	1.18185330e-01	1998-08-26 05:18:10.482728	1998-08-26 05:18:10.482728	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
381	689_nm0007	37	-4.25330687e+07	-4.25330687e+07	1	0.00000000e+00	-4.24043813e-02	1.15015709e-01	5.19266257e-02	1.18185330e-01	1998-08-27 05:15:31.282710	1998-08-27 05:15:31.282710	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
382	689_nm0007	38	-4.22746534e+07	-4.22746534e+07	1	0.00000000e+00	1.42731444e-02	1.15015709e-01	9.39724669e-03	1.18185330e-01	1998-08-30 05:02:26.582658	1998-08-30 05:02:26.582658	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
383	689_nm0007	39	-4.15853881e+07	-4.15853881e+07	1	0.00000000e+00	-8.95675797e-02	1.15015709e-01	-1.21199161e-02	1.18185330e-01	1998-09-07 04:30:11.882535	1998-09-07 04:30:11.882535	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
384	689_nm0007	40	-4.14992282e+07	-4.14992282e+07	1	0.00000000e+00	1.47664458e-01	1.15015709e-01	-8.82439638e-02	1.18185330e-01	1998-09-08 04:26:11.782522	1998-09-08 04:26:11.782522	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
385	689_nm0007	41	-4.12407069e+07	-4.12407069e+07	1	0.00000000e+00	-4.77442735e-02	1.15015709e-01	-5.64373434e-02	1.18185330e-01	1998-09-11 04:14:53.082484	1998-09-11 04:14:53.082484	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
386	689_nm0007	42	-4.09822256e+07	-4.09822256e+07	1	0.00000000e+00	-1.65699630e-01	1.15015709e-01	1.44420842e-02	1.18185330e-01	1998-09-14 04:02:54.382450	1998-09-14 04:02:54.382450	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
387	689_nm0007	43	-4.08960616e+07	-4.08960616e+07	1	0.00000000e+00	-1.29087236e-01	1.15015709e-01	-1.15996678e-01	1.18185330e-01	1998-09-15 03:58:58.382440	1998-09-15 03:58:58.382440	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
388	689_nm0007	44	-4.08099042e+07	-4.08099042e+07	1	0.00000000e+00	-1.24932994e-01	1.15015709e-01	8.66907121e-02	1.18185330e-01	1998-09-16 03:54:55.782430	1998-09-16 03:54:55.782430	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
389	689_nm0007	45	-4.07237434e+07	-4.07237434e+07	1	0.00000000e+00	1.31923517e-01	1.15015709e-01	-1.48076087e-01	1.18185330e-01	1998-09-17 03:50:56.582421	1998-09-17 03:50:56.582421	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
390	689_nm0007	46	-4.06375824e+07	-4.06375824e+07	1	0.00000000e+00	-4.03621030e-02	1.15015709e-01	-2.29843504e-01	1.18185330e-01	1998-09-18 03:46:57.582413	1998-09-18 03:46:57.582413	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
391	689_nm0007	47	-4.05514213e+07	-4.05514213e+07	1	0.00000000e+00	2.24430604e-02	1.15015709e-01	2.07793047e-02	1.18185330e-01	1998-09-19 03:42:58.682404	1998-09-19 03:42:58.682404	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
392	689_nm0007	48	-4.04652601e+07	-4.04652601e+07	1	0.00000000e+00	-7.96246823e-02	1.15015709e-01	7.57313179e-02	1.18185330e-01	1998-09-20 03:38:59.882397	1998-09-20 03:38:59.882397	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
393	689_nm0007	49	-4.01206037e+07	-4.01206037e+07	1	0.00000000e+00	-2.35963968e-01	1.15015709e-01	-1.27767804e-01	1.18185330e-01	1998-09-24 03:23:16.282371	1998-09-24 03:23:16.282371	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
394	689_nm0007	50	-4.00344419e+07	-4.00344419e+07	1	0.00000000e+00	9.63866827e-02	1.15015709e-01	-2.23515720e-02	1.18185330e-01	1998-09-25 03:19:18.082365	1998-09-25 03:19:18.082365	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
395	689_nm0007	51	-3.99482799e+07	-3.99482799e+07	1	0.00000000e+00	7.18987946e-02	1.15015709e-01	-1.07004375e-01	1.18185330e-01	1998-09-26 03:15:20.082360	1998-09-26 03:15:20.082360	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
396	689_nm0007	52	-3.98621178e+07	-3.98621178e+07	1	0.00000000e+00	-1.36522896e-02	1.15015709e-01	-8.11593152e-02	1.18185330e-01	1998-09-27 03:11:22.182356	1998-09-27 03:11:22.182356	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
397	689_nm0007	53	-3.97759658e+07	-3.97759658e+07	1	0.00000000e+00	2.13763863e-01	1.15015709e-01	7.13900908e-02	1.18185330e-01	1998-09-28 03:07:14.182351	1998-09-28 03:07:14.182351	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
398	689_nm0007	54	-3.96898240e+07	-3.96898240e+07	1	0.00000000e+00	-4.23002415e-02	1.15015709e-01	-1.04047752e-01	1.18185330e-01	1998-09-29 03:02:55.982348	1998-09-29 03:02:55.982348	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
399	689_nm0007	55	-3.91728265e+07	-3.91728265e+07	1	0.00000000e+00	-1.15471127e-01	1.15015709e-01	5.88595165e-04	1.18185330e-01	1998-10-05 02:39:33.482334	1998-10-05 02:39:33.482334	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
400	689_nm0007	56	-3.90867146e+07	-3.90867146e+07	1	0.00000000e+00	-2.32246734e-01	1.15015709e-01	1.50847837e-01	1.18185330e-01	1998-10-06 02:34:45.382334	1998-10-06 02:34:45.382334	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
401	689_nm0007	57	-3.87419780e+07	-3.87419780e+07	1	0.00000000e+00	7.62347778e-02	1.15015709e-01	-2.56325504e-02	1.18185330e-01	1998-10-10 02:20:21.982336	1998-10-10 02:20:21.982336	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
402	689_nm0007	58	-3.86558243e+07	-3.86558243e+07	1	0.00000000e+00	1.81529801e-01	1.15015709e-01	-1.73269991e-01	1.18185330e-01	1998-10-11 02:16:15.682338	1998-10-11 02:16:15.682338	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
403	689_nm0007	59	-3.84834959e+07	-3.84834959e+07	1	0.00000000e+00	5.74537711e-02	1.15015709e-01	2.07836970e-01	1.18185330e-01	1998-10-13 02:08:24.082344	1998-10-13 02:08:24.082344	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
404	689_nm0007	60	-3.83973315e+07	-3.83973315e+07	1	0.00000000e+00	9.77054591e-02	1.15015709e-01	-1.08282849e-01	1.18185330e-01	1998-10-14 02:04:28.482347	1998-10-14 02:04:28.482347	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
405	689_nm0007	61	-3.81388581e+07	-3.81388581e+07	1	0.00000000e+00	1.60559991e-01	1.15015709e-01	1.59469262e-01	1.18185330e-01	1998-10-17 01:52:21.882361	1998-10-17 01:52:21.882361	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
406	689_nm0007	62	-3.79665281e+07	-3.79665281e+07	1	0.00000000e+00	-2.21302039e-02	1.15015709e-01	-1.41990955e-02	1.18185330e-01	1998-10-19 01:44:31.882373	1998-10-19 01:44:31.882373	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
407	689_nm0007	63	-1.85784142e+07	-1.85784142e+07	1	0.00000000e+00	-2.96001679e-02	1.15015709e-01	-1.49506321e-01	1.18185330e-01	1999-05-31 11:19:45.784943	1999-05-31 11:19:45.784943	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
408	689_nm0007	64	-1.84922532e+07	-1.84922532e+07	1	0.00000000e+00	1.62083983e-02	1.15015709e-01	3.91710640e-01	1.18185330e-01	1999-06-01 11:15:46.784920	1999-06-01 11:15:46.784920	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
409	689_nm0007	65	-1.79752695e+07	-1.79752695e+07	1	0.00000000e+00	1.08667026e-01	1.15015709e-01	1.62569131e-01	1.18185330e-01	1999-06-07 10:52:10.484775	1999-06-07 10:52:10.484775	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
410	689_nm0007	66	-1.78891501e+07	-1.78891501e+07	1	0.00000000e+00	-6.57025824e-02	1.15015709e-01	-8.54328559e-02	1.18185330e-01	1999-06-08 10:47:29.884750	1999-06-08 10:47:29.884750	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
411	689_nm0007	67	-1.78029900e+07	-1.78029900e+07	1	0.00000000e+00	2.63234737e-02	1.15015709e-01	-1.58700692e-01	1.18185330e-01	1999-06-09 10:43:29.984725	1999-06-09 10:43:29.984725	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
412	689_nm0007	68	-1.77168096e+07	-1.77168096e+07	1	0.00000000e+00	-2.55643676e-02	1.15015709e-01	-4.01539724e-03	1.18185330e-01	1999-06-10 10:39:50.384700	1999-06-10 10:39:50.384700	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
413	689_nm0007	69	-1.76306498e+07	-1.76306498e+07	1	0.00000000e+00	4.56374499e-02	1.15015709e-01	2.97019681e-01	1.18185330e-01	1999-06-11 10:35:50.184675	1999-06-11 10:35:50.184675	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
414	689_nm0007	70	-1.75444492e+07	-1.75444492e+07	1	0.00000000e+00	-7.12983634e-02	1.15015709e-01	1.25821465e-01	1.18185330e-01	1999-06-12 10:32:30.784650	1999-06-12 10:32:30.784650	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
415	689_nm0007	71	-1.74583303e+07	-1.74583303e+07	1	0.00000000e+00	-1.74541374e-01	1.15015709e-01	2.74166194e-03	1.18185330e-01	1999-06-13 10:27:49.684625	1999-06-13 10:27:49.684625	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
416	689_nm0007	72	-1.71137333e+07	-1.71137333e+07	1	0.00000000e+00	-8.99392053e-02	1.15015709e-01	-9.08392055e-02	1.18185330e-01	1999-06-17 10:11:06.684521	1999-06-17 10:11:06.684521	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
417	689_nm0007	73	-1.70275129e+07	-1.70275129e+07	1	0.00000000e+00	-3.53062912e-01	1.15015709e-01	4.10798548e-02	1.18185330e-01	1999-06-18 10:08:07.084495	1999-06-18 10:08:07.084495	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
418	689_nm0007	74	-1.69414048e+07	-1.69414048e+07	1	0.00000000e+00	-1.28682043e-01	1.15015709e-01	1.51909578e-01	1.18185330e-01	1999-06-19 10:03:15.184468	1999-06-19 10:03:15.184468	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
419	689_nm0007	75	-1.68552151e+07	-1.68552151e+07	1	0.00000000e+00	1.01114188e-01	1.15015709e-01	-3.89858289e-02	1.18185330e-01	1999-06-20 09:59:44.884441	1999-06-20 09:59:44.884441	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
420	689_nm0007	76	-1.67690556e+07	-1.67690556e+07	1	0.00000000e+00	-4.51232660e-02	1.15015709e-01	-4.41740279e-02	1.18185330e-01	1999-06-21 09:55:44.384414	1999-06-21 09:55:44.384414	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
421	689_nm0007	77	-1.66829177e+07	-1.66829177e+07	1	0.00000000e+00	3.25804914e-02	1.15015709e-01	-6.91983733e-02	1.18185330e-01	1999-06-22 09:51:22.284387	1999-06-22 09:51:22.284387	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
422	689_nm0007	78	-1.65967487e+07	-1.65967487e+07	1	0.00000000e+00	-1.16582742e-01	1.15015709e-01	-9.89688519e-02	1.18185330e-01	1999-06-23 09:47:31.284360	1999-06-23 09:47:31.284360	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
423	689_nm0007	79	-1.63382625e+07	-1.63382625e+07	1	0.00000000e+00	-9.61043457e-03	1.15015709e-01	8.89159180e-02	1.18185330e-01	1999-06-26 09:35:37.484277	1999-06-26 09:35:37.484277	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
424	689_nm0007	80	-1.62521550e+07	-1.62521550e+07	1	0.00000000e+00	-1.80225024e-01	1.15015709e-01	1.53919024e-01	1.18185330e-01	1999-06-27 09:30:44.984249	1999-06-27 09:30:44.984249	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
425	689_nm0007	81	-1.61659864e+07	-1.61659864e+07	1	0.00000000e+00	1.16172767e-01	1.15015709e-01	3.66644580e-02	1.18185330e-01	1999-06-28 09:26:53.584221	1999-06-28 09:26:53.584221	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
426	689_nm0007	82	-1.60797668e+07	-1.60797668e+07	1	0.00000000e+00	4.75963383e-03	1.15015709e-01	-8.04010167e-02	1.18185330e-01	1999-06-29 09:23:53.184193	1999-06-29 09:23:53.184193	3.21614737e+12	3.04595247e+12	3.13104992e+12	3.21614737e+12	3.04595247e+12	3.13104992e+12
